"","player_name","batter","pitch_seq","description","hit_speed","hit_angle"
"75","Jose Berrios",408047,"FT|CU","Foul","null","null"
"76","Jose Berrios",408047,"CU|CU","Foul","null","null"
"79","Jose Berrios",570560,"FT|FF","In play, out(s)","null","null"
"81","Jose Berrios",453943,"FT|CU","Foul","null","null"
"82","Jose Berrios",453943,"CU|FT","Foul","null","null"
"83","Jose Berrios",453943,"FT|CU","Foul","null","null"
"85","Jose Berrios",453943,"FT|CH","In play, no out","99.7","5.68"
"87","Jose Berrios",408047,"FT|CU","Called Strike","null","null"
"90","Jose Berrios",466320,"FT|FT","In play, out(s)","89","53.46"
"93","Jose Berrios",466320,"FT|FT","Called Strike","null","null"
"95","Jose Berrios",502481,"FT|FT","Foul","null","null"
"96","Jose Berrios",502481,"FT|FT","Called Strike","null","null"
"98","Jose Berrios",502481,"FT|CH","In play, out(s)","null","null"
"101","Jose Berrios",593160,"FT|CH","In play, out(s)","58.6","44.93"
"102","Jose Berrios",593160,"CH|FF","Foul","null","null"
"105","Jose Berrios",434778,"FT|FT","In play, out(s)","92.6","27.23"
"107","Jose Berrios",434778,"FT|FT","Called Strike","null","null"
"110","Jose Berrios",521692,"FF|FF","In play, out(s)","83.4","64.81"
"112","Jose Berrios",460086,"FT|FT","In play, out(s)","101.1","49.66"
"117","Jose Berrios",444876,"FT|CH","In play, out(s)","71.3","9.62"
"118","Jose Berrios",444876,"CH|CU","Swinging Strike","null","null"
