pitch_type,player_name,batter,description,hit_speed,hit_angle
FT,Dillon Gee,516770,Ball,null,null
FT,Dillon Gee,516770,Foul,null,null
FT,Dillon Gee,516770,"In play, out(s)",87.4,31.57
KC,Dillon Gee,453056,"In play, out(s)",86.8,30.14
FT,Dillon Gee,544369,Ball,null,null
FT,Dillon Gee,544369,Ball,null,null
FT,Dillon Gee,544369,Called Strike,null,null
FT,Dillon Gee,544369,Ball,null,null
FC,Dillon Gee,544369,"In play, out(s)",98.2,42.83
CH,Dillon Gee,543305,Ball In Dirt,null,null
FT,Dillon Gee,543305,Called Strike,null,null
FT,Dillon Gee,543305,Ball,null,null
FC,Dillon Gee,543305,Foul,null,null
CH,Dillon Gee,543305,Ball,null,null
CH,Dillon Gee,543305,"In play, out(s)",72.1,42.08
FT,Dillon Gee,516770,"In play, out(s)",81.8,58.84
FT,Dillon Gee,516770,Ball,null,null
CH,Dillon Gee,543829,Foul,null,null
KC,Dillon Gee,543829,Ball,null,null
CH,Dillon Gee,543829,Swinging Strike,null,null
CH,Dillon Gee,543829,Called Strike,null,null
CH,Dillon Gee,592885,Ball,null,null
KC,Dillon Gee,592885,Ball,null,null
FT,Dillon Gee,592885,Ball,null,null
FT,Dillon Gee,592885,Called Strike,null,null
FT,Dillon Gee,592885,Foul,null,null
FT,Dillon Gee,592885,Swinging Strike,null,null
CH,Dillon Gee,542303,Called Strike,null,null
FT,Dillon Gee,542303,"In play, out(s)",81.2,38.41
CH,Dillon Gee,542303,Called Strike,null,null
FC,Dillon Gee,592663,"In play, out(s)",69.9,-11.7
FT,Dillon Gee,592663,Called Strike,null,null
CH,Dillon Gee,400085,Swinging Strike,null,null
CH,Dillon Gee,400085,Ball,null,null
KC,Dillon Gee,400085,"In play, out(s)",76.5,-28.96
CH,Dillon Gee,400085,Ball,null,null
FT,Dillon Gee,400085,Foul,null,null
FC,Dillon Gee,489305,Called Strike,null,null
CH,Dillon Gee,489305,"In play, out(s)",55.8,-52.42
CH,Dillon Gee,489305,Ball,null,null
CH,Dillon Gee,500743,Called Strike,null,null
FC,Dillon Gee,500743,"In play, out(s)",61.7,-0.42
CH,Dillon Gee,500743,Ball,null,null
FC,Dillon Gee,605228,"In play, no out",70.4,-22.05
FT,Dillon Gee,605228,Ball,null,null
CH,Dillon Gee,445988,Called Strike,null,null
CH,Dillon Gee,445988,Called Strike,null,null
FC,Dillon Gee,445988,Ball,null,null
CH,Dillon Gee,445988,Ball,null,null
CH,Dillon Gee,445988,"In play, out(s)",83.5,-37.83
KC,Dillon Gee,592885,"In play, out(s)",95.8,37.11
FC,Dillon Gee,542303,Foul,null,null
FC,Dillon Gee,542303,"In play, out(s)",83.5,31.79
FC,Dillon Gee,542303,Ball,null,null
FC,Dillon Gee,592663,Ball,null,null
FT,Dillon Gee,592663,"In play, out(s)",null,null
CH,Dillon Gee,592663,Foul,null,null
FC,Dillon Gee,489305,Ball,null,null
FC,Dillon Gee,489305,Called Strike,null,null
